ts,etf_eth_flow,etf_eth_price,api_version,scope,endpoint,path,fetched_at
2026-01-14 00:00:00+00:00,175100000.0,3324.68,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-15 00:00:00+00:00,164400000.0,3353.28,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-16 00:00:00+00:00,4700000.0,3317.0,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-20 00:00:00+00:00,-230000000.0,3188.01,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-21 00:00:00+00:00,-287000000.0,2938.25,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-22 00:00:00+00:00,-42000000.0,2980.67,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-23 00:00:00+00:00,-41700000.0,2951.21,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-26 00:00:00+00:00,117000000.0,2815.49,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-27 00:00:00+00:00,-63600000.0,2928.89,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-28 00:00:00+00:00,28100000.0,3024.92,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-29 00:00:00+00:00,-155700000.0,3009.36,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-01-30 00:00:00+00:00,-252900000.0,2821.01,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-02 00:00:00+00:00,-2900000.0,2269.03,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-03 00:00:00+00:00,14000000.0,2345.56,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-04 00:00:00+00:00,-79400000.0,2232.24,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-05 00:00:00+00:00,-80800000.0,2147.02,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-06 00:00:00+00:00,-16700000.0,1824.94,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-09 00:00:00+00:00,57000000.0,2088.59,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-10 00:00:00+00:00,13800000.0,2103.96,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-11 00:00:00+00:00,-129100000.0,2021.51,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-12 00:00:00+00:00,-113100000.0,1940.07,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-13 00:00:00+00:00,10200000.0,1947.15,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-17 00:00:00+00:00,48600000.0,1997.36,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-18 00:00:00+00:00,-41800000.0,1990.68,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-19 00:00:00+00:00,-130100000.0,1954.77,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-20 00:00:00+00:00,0.0,1948.15,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-23 00:00:00+00:00,-49500000.0,1957.0,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-24 00:00:00+00:00,9200000.0,1855.47,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-25 00:00:00+00:00,157200000.0,1851.1,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-26 00:00:00+00:00,6600000.0,2056.51,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-02-27 00:00:00+00:00,-43000000.0,2026.7,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-02 00:00:00+00:00,38700000.0,1938.58,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-03 00:00:00+00:00,-10800000.0,2026.69,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-04 00:00:00+00:00,169400000.0,1981.85,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-05 00:00:00+00:00,-90900000.0,2125.97,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-06 00:00:00+00:00,-82900000.0,2072.17,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-09 00:00:00+00:00,-51300000.0,1935.98,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-10 00:00:00+00:00,12600000.0,1992.28,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-11 00:00:00+00:00,57000000.0,2035.38,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-12 00:00:00+00:00,72400000.0,2050.98,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-13 00:00:00+00:00,26700000.0,2072.6,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-16 00:00:00+00:00,35900000.0,2177.73,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-17 00:00:00+00:00,138200000.0,2351.66,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-18 00:00:00+00:00,-55700000.0,2316.45,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-19 00:00:00+00:00,-136400000.0,2201.96,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-20 00:00:00+00:00,-42000000.0,2136.56,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-23 00:00:00+00:00,-16200000.0,2052.86,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-24 00:00:00+00:00,-40700000.0,2151.0,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-25 00:00:00+00:00,-8500000.0,2155.3,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-26 00:00:00+00:00,-92500000.0,2167.99,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-27 00:00:00+00:00,-48500000.0,2059.18,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-30 00:00:00+00:00,5000000.0,1983.45,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-03-31 00:00:00+00:00,31200000.0,2025.69,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-01 00:00:00+00:00,-7100000.0,2104.48,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-02 00:00:00+00:00,-71200000.0,2138.8,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-06 00:00:00+00:00,120200000.0,2109.36,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-07 00:00:00+00:00,-64700000.0,2106.14,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-08 00:00:00+00:00,-18600000.0,2239.14,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-09 00:00:00+00:00,85200000.0,2188.87,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-10 00:00:00+00:00,64900000.0,2188.92,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-13 00:00:00+00:00,9500000.0,2190.61,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-14 00:00:00+00:00,53100000.0,2368.8,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-15 00:00:00+00:00,67900000.0,2321.16,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-16 00:00:00+00:00,18000000.0,2358.86,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-17 00:00:00+00:00,127400000.0,2346.93,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-20 00:00:00+00:00,67800000.0,2262.21,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-21 00:00:00+00:00,43400000.0,2312.59,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-22 00:00:00+00:00,96400000.0,2326.12,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
2026-04-23 00:00:00+00:00,-75900000.0,2373.05,v4,global,etf_eth,etf/ethereum/flow-history,2026-04-24T04:28:51.549664+00:00
