ts,premium,premium_rate,coinbase_price,api_version,scope,interval,symbol,endpoint,path,fetched_at
2025-11-22 20:00:00+00:00,-57.36,-0.0678,84552.41,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-23 00:00:00+00:00,-55.76,-0.0658,84683.99,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-23 04:00:00+00:00,-45.81,-0.0531,86262.73,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-23 08:00:00+00:00,-60.73,-0.0708,85721.45,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-23 12:00:00+00:00,-38.16,-0.0442,86293.12,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-23 16:00:00+00:00,-41.42,-0.0476,87046.02,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-23 20:00:00+00:00,-30.13,-0.0345,87294.88,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-24 00:00:00+00:00,-24.94,-0.0287,86805.06,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-24 04:00:00+00:00,-52.03,-0.0595,87408.0,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-24 08:00:00+00:00,-45.74,-0.0525,87004.65,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-24 12:00:00+00:00,-58.31,-0.0676,86206.4,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-24 16:00:00+00:00,-52.71,-0.0609,86563.73,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-24 20:00:00+00:00,-18.86,-0.0214,88308.43,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-25 00:00:00+00:00,-36.01,-0.0408,88264.0,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-25 04:00:00+00:00,-36.08,-0.0411,87786.04,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-25 08:00:00+00:00,-12.45,-0.0142,87372.36,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-25 12:00:00+00:00,-26.86,-0.0307,87334.85,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-25 16:00:00+00:00,-42.94,-0.0494,86945.99,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-25 20:00:00+00:00,-37.48,-0.0431,86845.36,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
2025-11-26 00:00:00+00:00,-44.97,-0.0515,87325.0,v4,symbol_interval,4h,BTC,coinbase_premium,coinbase-premium-index,2026-04-24T04:12:21.737224+00:00
